case_category,u,v,key,rain_truth,water_truth,planner_rain_component,planner_water_component,rain_only_risk,fusion_risk,edge_cost,selected_by_rain_route,selected_by_perfect_route,rain_risk_rank,fusion_risk_rank,risk_rank_change
worse,9867218239,12483600464,0,0.047420433756749224,0.02614001,0.026081238566212077,0.005228002,0.2832399568414658,0.24038996569861718,97.39001912014312,True,False,171.0,170.0,-1.0
worse,10074427309,5999844140,0,0.49261692425116027,0.12275129,0.2709393083381382,0.024550257,0.5798004375149826,0.5036255792818152,378.41732072316637,False,True,87.0,86.0,-1.0
worse,11196049350,11196049387,0,0.03450756837307632,0.02008103,0.018979162605191977,0.004016206,0.2904013217632197,0.24534793983683176,36.956999716333165,True,True,169.0,169.0,0.0
worse,11196049387,11834590996,0,0.03450756837307632,0.020428114,0.018979162605191977,0.0040856227,0.2834373738127011,0.2396024971171434,324.0301586216317,True,True,170.0,172.0,2.0
worse,11196049399,5155815614,0,0.03379039159792388,0.019993827,0.018584715378858134,0.0039987653,0.26665724010963726,0.2255466712158545,524.9957377864552,True,True,177.0,177.0,0.0
worse,11196049687,11196049813,0,0.03450756837307632,0.0201541,0.018979162605191977,0.00403082,0.2777279105719882,0.2347989421285654,254.62732175547282,True,True,174.0,174.0,0.0
worse,11196049688,11196049690,0,0.028088244291285085,0.015895221,0.015448534360206798,0.0031790442,0.38378663531661955,0.3224713996609129,33.13031742367594,True,True,156.0,158.0,2.0
worse,11196049690,11196049399,0,0.028088244291285085,0.015895221,0.015448534360206798,0.0031790442,0.3837866352979033,0.322471399645316,36.071801376876344,True,True,157.0,159.0,2.0
worse,11196049813,11196049350,0,0.03450756837307632,0.020401,0.018979162605191977,0.0040802,0.28093037322076597,0.23750881086962453,107.65853859474858,True,True,173.0,173.0,0.0
worse,11235672142,11235672143,0,0.8146527745336625,0.086442955,0.4480590259935144,0.017288592,0.7105554021164748,0.6065366609034417,31.931744408505597,False,True,39.0,41.0,2.0
worse,11235672143,2299600559,0,0.8146527745336625,0.092014395,0.4480590259935144,0.01840288,0.7609722884270899,0.6494793061393294,589.2367750607118,False,True,18.0,19.0,1.0
worse,11262736358,13284183333,0,0.27850222301184796,0.09661635,0.1531762226565164,0.01932327,0.5344682630796731,0.46149294425211856,168.9241821270231,False,True,100.0,96.0,-4.0
worse,11262736379,11262736390,0,0.30037235926094713,0.10263221,0.16520479759352094,0.020526443,0.5389825937508115,0.46625752973544676,127.02689929118996,False,True,98.0,94.0,-4.0
worse,11262736390,2699955983,0,0.4439045168099547,0.12515962,0.2441474842454751,0.025031924,0.593316294441103,0.515290182240704,1444.4611858101543,False,True,84.0,82.0,-2.0
worse,11834590996,1117053976,0,0.03450756837307632,0.021337168,0.018979162605191977,0.0042674337,0.40206861195305066,0.3386133713427441,25.330342194865576,True,False,145.0,146.0,1.0
worse,11834590996,13286867583,0,0.05424392379162481,0.031563647,0.029834158085393647,0.0063127293,0.38225584690025377,0.3238071469321096,338.0554630492388,False,True,158.0,157.0,-1.0
worse,11834591015,12916954837,0,0.09907813375680274,0.05725419,0.05449297356624151,0.011450838,0.41967950076617166,0.35927528255314767,44.30301433542952,False,True,139.0,138.0,-1.0
worse,11846279852,2702591034,0,0.27939167460586145,0.0951426,0.1536654210332238,0.01902852,0.4282724349246293,0.3727507962572798,276.7855494985805,True,False,137.0,133.0,-4.0
worse,11974672646,2428799189,0,0.687561834224007,0.0634868,0.37815900882320386,0.0126973605,0.6537722459825592,0.555391338251756,109.27102945858998,True,False,62.0,65.0,3.0
worse,12105698519,2402263661,0,0.2894268323158654,0.024668653,0.15918475777372598,0.0049337307,0.5391919938503433,0.4534381036360006,25.864563420909104,True,True,97.0,100.0,3.0
worse,12483533636,9867218239,0,0.047420433756749224,0.028012536,0.026081238566212077,0.0056025074,0.35420261128663755,0.2998375988165516,206.9074185724983,True,False,163.0,163.0,0.0
worse,12483600464,7793057430,0,0.047420433756749224,0.02852413,0.026081238566212077,0.005704826,0.3562315473319911,0.3016136445404608,425.4941917427998,True,False,162.0,162.0,0.0
worse,12916954834,1117054015,0,0.09907813375680274,0.05553708,0.05449297356624151,0.011107416,0.3783176517298584,0.3245208895298147,381.0315600666096,False,True,160.0,155.0,-5.0
worse,12916954837,12916954834,0,0.09907813375680274,0.057355948,0.05449297356624151,0.01147119,0.3897858045585244,0.3343808284308587,463.0719796354306,False,True,150.0,147.0,-3.0
worse,13284183333,13284183344,0,0.30037235926094713,0.10140283,0.16520479759352094,0.020280566,0.5490288541442511,0.47442451622141385,65.21896462970507,False,True,92.0,92.0,0.0
worse,13284183344,11262736379,0,0.30037235926094713,0.100665495,0.16520479759352094,0.020133099,0.5539893749396505,0.4784353949163111,39.21054512166392,False,True,91.0,91.0,0.0
worse,13286867583,5594915681,0,0.09907813375680274,0.054380435,0.05449297356624151,0.0108760875,0.3247222586776425,0.27966528814746355,377.45386307075614,False,True,167.0,167.0,0.0
worse,13310969897,5178935607,0,0.7634243645747211,0.13211842,0.4198834005160966,0.026423683,0.7343226059266872,0.633955241407698,542.2200649821611,True,False,28.0,24.0,-4.0
worse,13311039859,2184499122,0,0.7634243645747211,0.13944654,0.4198834005160966,0.02788931,0.6859534398975142,0.5948689568590926,39.21428365382219,True,False,49.0,49.0,0.0
worse,13311039927,2428799206,0,0.687561834224007,0.07361578,0.37815900882320386,0.014723157,0.604970671181988,0.5164115229788019,102.14804725680025,True,False,81.0,81.0,0.0
worse,13384556533,2699956003,0,0.09907813375680274,0.055847522,0.05449297356624151,0.011169504,0.43934562527191845,0.37542927470515347,152.2503695636816,False,True,129.0,130.0,1.0
worse,13939563788,9657438681,0,0.49261692425116027,0.12215493,0.2709393083381382,0.024430986,0.5747835744941399,0.4993454668690898,77.17662577251699,False,True,88.0,88.0,0.0
