case_category,u,v,key,rain_truth,water_truth,planner_rain_component,planner_water_component,rain_only_risk,fusion_risk,edge_cost,selected_by_rain_route,selected_by_perfect_route,rain_risk_rank,fusion_risk_rank,risk_rank_change
equal,9906876239,9906876240,0,0.034476081129118666,0.010490311,0.01896184462101527,0.0020980623,0.4151416537943809,0.34769976338026665,36.15637176880155,True,True,58.0,60.0,2.0
equal,9906876240,9906876120,0,0.034476081129118666,0.010611932,0.01896184462101527,0.0021223864,0.4047616545204543,0.3390700340659439,23.787515813778665,True,True,66.0,72.0,6.0
equal,9906911248,9906911249,0,0.034476081129118666,0.009913878,0.01896184462101527,0.0019827755,0.29192840363463024,0.24492598262619858,13.114652343711356,True,True,112.0,112.0,0.0
equal,9906911249,7987093033,0,0.034476081129118666,0.010634746,0.01896184462101527,0.0021269494,0.2852197772572316,0.23945560544810998,482.1024518832597,True,True,116.0,115.0,-1.0
equal,9906911275,12430865240,0,0.050159737158591414,0.011419494,0.027587855437225278,0.0022838989,0.3478394958618868,0.2917694955024114,170.5514259375436,True,True,93.0,92.0,-1.0
equal,9906911297,1116503150,0,0.050159737158591414,0.011519402,0.027587855437225278,0.0023038804,0.3836193127523146,0.3216026610045203,242.58608311858646,True,True,86.0,86.0,0.0
equal,9929532450,12431013200,0,0.034476081129118666,0.010122085,0.01896184462101527,0.002024417,0.30716631359830354,0.25765894216361024,116.92729232863216,True,True,107.0,107.0,0.0
equal,9929532662,9906876117,0,0.034476081129118666,0.01049953,0.01896184462101527,0.0020999059,0.4107275849062442,0.34402290901196003,51.62339477546277,True,True,61.0,66.0,5.0
equal,9944030014,13112617825,0,0.13016490012570073,0.014594215,0.0715906950691354,0.002918843,0.35920611863992946,0.30177080136133844,178.18660079929003,True,True,91.0,90.0,-1.0
equal,11052209122,2184437932,0,0.08254708591080787,0.013046323,0.04540089725094433,0.0026092648,0.2876336974071665,0.24186913505959873,144.8840303968505,True,True,113.0,113.0,0.0
equal,11687880662,8588501261,0,0.7504708927783607,0.13411981,0.4127589910280984,0.026823962,0.7087852525268821,0.6130076785513782,714.1823023025892,True,True,20.0,20.0,0.0
equal,12430762410,5981068147,0,0.050159737158591414,0.010492617,0.027587855437225278,0.0020985235,0.28551637202122765,0.2396790795617547,109.26247689345227,True,True,114.0,114.0,0.0
equal,12430800127,6824083287,0,0.050159737158591414,0.01164001,0.027587855437225278,0.0023280021,0.3103133020233444,0.2605344200863881,611.0158251106831,True,True,105.0,105.0,0.0
equal,12430865240,7987093225,0,0.0462016547004982,0.010580734,0.025410910085274012,0.002116147,0.2729627057212224,0.22923237715931652,222.1442035023607,True,True,119.0,119.0,0.0
equal,12431013200,13191007835,0,0.034476081129118666,0.010605504,0.01896184462101527,0.002121101,0.39222424894296937,0.3286211247533048,15.869292320721282,True,True,82.0,83.0,1.0
equal,13099494249,8368010765,0,0.061680768289323784,0.02938369,0.03392442255912809,0.005876738,0.39866975361490414,0.337122076206606,361.56916147385584,True,True,71.0,75.0,4.0
equal,13112617825,8285753051,0,0.08254708591080787,0.012243702,0.04540089725094433,0.0024487404,0.3081621586830427,0.25884241591526486,170.12271580393698,True,True,106.0,106.0,0.0
equal,13188237307,5232900429,0,0.061680768289323784,0.0296355,0.03392442255912809,0.0059271003,0.39389720318004445,0.3331869193438437,230.2283517672554,True,True,79.0,78.0,-1.0
equal,13527768223,2533198980,0,0.9013796075434,0.1069947,0.49575878414887004,0.021398941,0.8074856358469835,0.690737147107829,476.5195630873298,True,True,8.0,8.0,0.0
equal,13678980291,13682371714,0,0.2325597338710473,0.07612277,0.12790785362907603,0.015224554,0.39560644559546293,0.3423591660334334,321.91161008184525,True,True,76.0,68.0,-8.0
equal,13678987806,5567121477,0,0.2325597338710473,0.077424586,0.12790785362907603,0.015484917,0.4224095336552036,0.36491204234921043,85.67872037796857,True,True,54.0,50.0,-4.0
equal,13682371714,2364911308,0,0.2325597338710473,0.07651408,0.12790785362907603,0.015302816,0.39673987157730567,0.3433689063422242,21.174231193193776,True,True,75.0,67.0,-8.0
equal,13914681234,13948077242,0,0.2325597338710473,0.076113634,0.12790785362907603,0.015222727,0.40044319986064636,0.3463882721857843,28.725857999267408,True,True,68.0,63.0,-5.0
equal,13948065941,2535861843,0,0.7504708927783607,0.13117023,0.4127589910280984,0.026234046,0.6838341971832946,0.5917235356733563,138.4510833981934,True,True,26.0,23.0,-3.0
equal,13948077237,13948065941,0,0.7135662322031745,0.13325305,0.392461427711746,0.026650611,0.6542042702428743,0.5673790673408446,1271.0543833817405,True,True,29.0,29.0,0.0
equal,13948077242,13948077237,0,0.24746128095075232,0.07728393,0.1361037045229138,0.015456785,0.4097907427316652,0.35437293999441355,249.35089574779144,True,True,62.0,57.0,-5.0
