osmid,elevation,worldcover,low_elevation,slope_risk,landcover,rainfall_truth,water_truth,rainfall_observed,water_observed,age_minutes,uncertainty,sensitivity,observed_risk,true_risk,trusted_risk,x,y
8869144262,26.223188400268555,50,0.0,1.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.41350000000000003,0.41350000000000003,0.4640969340287367,194410.77284552605,2494594.8631718676
8869146313,9.08188247680664,50,0.6795852154551328,0.8858733554222027,0.45,0.34510915339832604,0.4938730513423072,0.1207882036894141,0.14816191540269216,120.0,0.9,1.0,0.739030231174295,0.8530366483040004,1.0,197805.07639359782,2494390.0221938677
8869177719,17.434110641479492,50,0.3484522899846985,0.8296853623540286,0.45,0.4939460576137969,0.38555155176688655,0.1728811201648289,0.11566546553006596,120.0,0.9,1.0,0.5467794172190703,0.6649696219562281,1.0,197529.53090302978,2494392.1619579857
8869177728,9.00491714477539,50,0.6826365875025474,0.8599973312355773,0.45,0.32324191570082855,0.48698826132851547,0.11313467049528998,0.14609647839855464,120.0,0.9,1.0,0.7322956857140643,0.8424954913411642,1.0,197799.51182336517,2494017.4557969514
8869177729,5.2262163162231445,50,0.8324471811748372,0.9558000167316318,0.45,0.3456801599119258,0.5705236520920054,0.12098805596917402,0.17115709562760162,120.0,0.9,1.0,0.8452249841484235,0.9700367162298547,1.0,197756.25453124644,2494018.040301367
8869177730,5.698123455047607,50,0.8137379231961973,0.8611671865281803,0.45,0.3986324601343514,0.581535292419003,0.13952136104702298,0.17446058772570092,120.0,0.9,1.0,0.8156440441444984,0.9488812049006246,1.0,197653.47509977402,2494019.4520078795
8869177731,6.211061954498291,50,0.7934019334985101,0.7688921056260434,0.45,0.72493456660568,0.6968681077514397,0.253727098311988,0.2090604323254319,120.0,0.9,1.0,0.8111515959581754,1.0,1.0,196684.29858630337,2494024.1813265923
8869177732,5.6408820152282715,50,0.8160073206613776,0.9058370555532138,0.45,0.726969791823215,0.7089535802626946,0.25443942713812523,0.21268607407880838,120.0,0.9,1.0,0.8586883904954479,1.0,1.0,196697.70460162568,2494024.1273890985
8869177733,7.189614772796631,50,0.7546061713303965,0.9312516784082129,0.45,0.2783629962833716,0.505711930389572,0.09742704869918005,0.15171357911687158,120.0,0.9,1.0,0.7876744393969817,0.89466129916836,1.0,197885.80290867662,2494016.9676665603
8869177742,9.366870880126953,50,0.6682865485777416,0.8866650086027957,0.45,0.2961805228033523,0.46940501382862165,0.10366318298117329,0.1408215041485865,120.0,0.9,1.0,0.7281207912944089,0.8323409611948516,1.0,197851.60981897503,2494017.163155095
8869177754,8.736371994018555,50,0.69328334422875,0.8579431884568238,0.45,0.2828390176244398,0.4767720635083903,0.09899365616855392,0.14303161905251707,120.0,0.9,1.0,0.7341966914842327,0.8377138526665846,1.0,197886.28515618638,2494050.4095313447
8869177764,5.698123455047607,50,0.8137379231961973,0.8611671865281803,0.45,0.39551018140132965,0.5803344159832254,0.13842856349046537,0.17410032479496762,120.0,0.9,1.0,0.8153534320470401,0.9480165738668647,1.0,197656.82529083337,2494011.782509408
8869177769,9.366870880126953,50,0.6682865485777416,0.8866650086027957,0.45,0.2962038739744298,0.46941399504826686,0.10367135589105043,0.14082419851448005,120.0,0.9,1.0,0.728122964749563,0.8323474276729962,1.0,197849.30913197115,2494009.6047921474
8869177775,7.189614772796631,50,0.7546061713303965,0.9312516784082129,0.45,0.2772899671815415,0.5052992268888681,0.09705148851353951,0.1515897680666604,120.0,0.9,1.0,0.7875745651498113,0.8943641526478532,1.0,197885.69665198185,2494009.4659250267
8869448090,8.598374366760254,50,0.6987544062161724,0.3536268780291215,0.45,0.4024043745371627,0.5254942702377641,0.14084153108800693,0.15764828107132922,120.0,0.9,1.0,0.6224196053580424,0.7483013718811606,1.0,196242.65104578907,2493588.7406348987
8869448108,8.704951286315918,50,0.6945290514408605,0.5958193235519009,0.45,0.44018129224119606,0.5379111765824287,0.15406345228441862,0.1613733529747286,120.0,0.9,1.0,0.6840331702322779,0.8165643029451735,1.0,196270.06902197213,2493655.224460697
8869448109,5.635678291320801,50,0.8162136278032383,0.7017312685352055,0.45,0.48081167875772696,0.6143805365007449,0.16828408756520444,0.18431416095022346,120.0,0.9,1.0,0.784869962128668,0.9333887554772768,1.0,196380.0504104226,2493671.030377888
8869448111,8.245351791381836,10,0.7127503598512275,0.7774826470709965,0.15,0.25,0.42887517992561375,0.25,0.42887517992561375,15.0,0.15,0.05,0.7521583956710471,0.7521583956710471,0.8027553296997838,196894.92532860214,2492632.350272375
8869448116,17.033021926879883,50,0.36435387658171015,0.9029790708694517,0.45,0.32508468264814433,0.3285556623862952,0.32508468264814433,0.3285556623862952,15.0,0.15,0.05,0.6468674688441913,0.6468674688441913,0.697464402872928,196023.77402834414,2493589.7525783135
8869467017,9.71380615234375,50,0.6545319325192459,0.5108465700297707,0.45,0.25,0.44476596625962295,0.25,0.44476596625962295,15.0,0.15,0.05,0.7166573986449526,0.7166573986449526,0.7672543326736893,195907.84551960038,2493399.3254243555
8872340111,18.131855010986328,50,0.3207894759726759,0.7767232150367066,0.45,0.25,0.27789473798633796,0.25,0.27789473798633796,15.0,0.15,0.05,0.566193963141416,0.566193963141416,0.6167908971701527,196591.8135082741,2491792.503359201
8872340116,7.860752105712891,50,0.7279982214445243,0.8067494373041102,0.45,0.25,0.48149911072226215,0.0875,0.14444973321667864,120.0,0.9,1.0,0.7384763277638516,0.8383862032649684,1.0,196405.8624231564,2491776.0094287656
8872362717,5.938011646270752,50,0.8042273019608347,0.8679596854930028,0.45,0.25,0.5196136509804173,0.0875,0.1558840952941252,120.0,0.9,1.0,0.7979917565105349,0.9032376676477933,1.0,196217.78085537575,2491770.577314502
8872362720,9.61821174621582,50,0.658321873925976,0.611377357090693,0.45,0.25,0.446660936962988,0.25,0.446660936962988,15.0,0.15,0.05,0.7442535573245577,0.7442535573245577,0.7948504913532943,196388.87920059892,2492062.501686948
8872362721,7.1902546882629395,50,0.7545808012044571,0.8318191818408438,0.45,0.25,0.49479040060222856,0.0875,0.14843712018066857,120.0,0.9,1.0,0.760161660158796,0.8619323162431082,1.0,196029.92558458442,2491778.7099293787
8872362722,7.588958263397217,50,0.738773775985947,0.8434226209946362,0.45,0.25,0.48688688799297347,0.0875,0.14606606639789205,120.0,0.9,1.0,0.7538944453205082,0.8545586096395246,1.0,195854.48311256018,2491813.5560373045
8872362723,6.354122161865234,50,0.7877301601645164,0.8130414535358435,0.45,0.25,0.5113650800822582,0.0875,0.15340952402467747,120.0,0.9,1.0,0.7746938562793803,0.8787849674908965,1.0,195677.45577938185,2491870.825530264
8872362724,8.156902313232422,10,0.716257033026157,0.8599643233354244,0.15,0.25,0.4306285165130785,0.25,0.4306285165130785,15.0,0.15,0.05,0.7750581523008582,0.7750581523008582,0.8256550863295948,195517.76555109926,2491930.3367233705
8872362725,6.399740219116211,50,0.7859215840032849,0.8828343398696525,0.45,0.25,0.5104607920016424,0.0875,0.15313823760049272,120.0,0.9,1.0,0.7910931036893183,0.8950576145695484,1.0,195359.28255793772,2491988.3516406026
8872362726,5.953469276428223,50,0.8036144678531013,0.8774563289626693,0.45,0.25,0.5193072339265506,0.0875,0.15579217017796518,120.0,0.9,1.0,0.8000104735954661,0.9052134863451833,1.0,195205.7096854843,2492047.756351029
8878665892,12.749284744262695,10,0.5341871710343488,0.8497225882084576,0.15,0.25,0.3395935855171744,0.25,0.3395935855171744,15.0,0.15,0.05,0.6541523082244413,0.6541523082244413,0.7047492422531779,197833.75095824304,2496411.4292090586
8878665902,15.40269947052002,60,0.4289897358746814,0.6880037489536174,0.55,0.25,0.34699486793734075,0.25,0.34699486793734075,15.0,0.15,0.05,0.6373442655569473,0.6373442655569473,0.687941199585684,197889.15165718214,2496463.7638440477
8878665913,10.828201293945312,50,0.6103505576701528,0.6824743475331119,0.45,0.25,0.4226752788350764,0.25,0.4226752788350764,15.0,0.15,0.05,0.7308464493688772,0.7308464493688772,0.7814433833976139,197889.15814602916,2496344.788299367
8878670822,13.864693641662598,10,0.4899656047636854,0.7079593788974117,0.15,0.25,0.31748280238184273,0.25,0.31748280238184273,15.0,0.15,0.05,0.5899674878207485,0.5899674878207485,0.6405644218494851,197837.50517734385,2496396.0705174166
8882319490,8.207802772521973,50,0.7142390304452854,0.7995811322503659,0.45,0.25,0.4746195152226427,0.0875,0.14238585456679279,120.0,0.9,1.0,0.7287039207208569,0.827650652852027,1.0,198772.5767711965,2493954.718576181
8882319634,3.885094404220581,50,0.8856173788009345,0.9672001694190971,0.45,0.25,0.5603086894004672,0.0875,0.16809260682014016,120.0,0.9,1.0,0.8700081220593162,0.9809513385753817,1.0,198879.0249042511,2493415.687205347
8882319736,16.346437454223633,10,0.3915742446716119,0.6858895029489441,0.15,0.3688202740367715,0.3139872277345642,0.3688202740367715,0.3139872277345642,15.0,0.15,0.05,0.5533997106608898,0.5533997106608898,0.6039966446896264,197193.81236474367,2493442.045640115
8987589741,7.400401592254639,50,0.7462493047791494,0.697935848758636,0.45,0.30242729601521,0.5107889970108093,0.1058495536053235,0.15323669910324278,120.0,0.9,1.0,0.7267383303599044,0.8375643384233951,1.0,196160.66776636947,2493420.7627943084
8987589756,6.469691276550293,50,0.7831483002960856,0.797764422247072,0.45,0.28469694878672697,0.52241913045063,0.09964393207535444,0.156725739135189,120.0,0.9,1.0,0.7714466049667238,0.8815958865720865,1.0,196148.28192769462,2493389.6173831583
9000013660,12.996552467346191,50,0.5243839804479887,0.7821423993951627,0.45,0.2522454731505825,0.38055563374344914,0.2522454731505825,0.38055563374344914,15.0,0.15,0.05,0.7005070104739908,0.7005070104739908,0.7511039445027274,197060.60074102314,2493169.1433805246
9198650558,8.406972885131836,50,0.7063427205319938,0.6730512297868632,0.45,0.25,0.4706713602659969,0.0875,0.14120140807979906,120.0,0.9,1.0,0.6924915853552721,0.7908855757925117,1.0,197892.0852987225,2493271.8816335704
9200052964,14.256516456604004,50,0.4744313745655224,0.7306099507101097,0.45,0.25,0.3547156872827612,0.25,0.3547156872827612,15.0,0.15,0.05,0.654532881145117,0.654532881145117,0.7051298151738536,198371.93844025402,2495913.343179784
9203706610,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,199794.9927102378,2495873.900255057
9222802792,12.508838653564453,50,0.5437199107848746,0.8930136591912018,0.45,0.3844725325283058,0.4410801602110165,0.3844725325283058,0.4410801602110165,15.0,0.15,0.05,0.777409904277346,0.777409904277346,0.8280068383060827,195915.1008829078,2493940.009882603
9222802794,6.575598239898682,50,0.7789495066436836,0.7569756695656719,0.45,0.25,0.5069747533218418,0.0875,0.15209242599655254,120.0,0.9,1.0,0.7555846312447545,0.8590610967098125,1.0,195709.86246591696,2493571.1561385524
9222802797,6.54204797744751,50,0.7802796423076909,0.7953315886152807,0.45,0.25,0.5076398211538454,0.0875,0.15229194634615362,120.0,0.9,1.0,0.7659450896922808,0.8695146646538192,1.0,195647.29826495313,2493468.391938393
9222802798,8.949257850646973,50,0.6848432591272904,0.5516892987934725,0.45,0.25,0.4599216295636452,0.0875,0.13797648886909356,120.0,0.9,1.0,0.6496814149921966,0.7465704431311069,1.0,195449.57148407662,2493142.974438354
9222802799,5.103296756744385,50,0.8373204572067227,0.7562769367829454,0.45,0.25,0.5361602286033613,0.0875,0.1608480685810084,120.0,0.9,1.0,0.7892650993756355,0.8968275313801062,1.0,195549.58149782405,2493301.9138462897
9222802800,10.823492050170898,50,0.6105372606237875,0.9712884195745883,0.45,0.463665860496116,0.5049478074257845,0.16228305117364059,0.15148434222773535,120.0,0.9,1.0,0.7313710769170054,0.8623403318211104,1.0,196004.1254921623,2494123.9746617083
9222802801,10.823492050170898,50,0.6105372606237875,0.9712884195745883,0.45,0.4690744762128154,0.5070280442398997,0.16417606667448537,0.1521084132719699,120.0,0.9,1.0,0.7318744942260212,0.8638381023272734,1.0,196015.4436765518,2494120.4034082415
9228759443,12.672200202941895,50,0.5372432692602169,0.42574326305062515,0.45,0.25,0.38612163463010846,0.25,0.38612163463010846,15.0,0.15,0.05,0.6191439407817972,0.6191439407817972,0.6697408748105339,196653.93426825287,2492551.809683164
9393473353,16.110107421875,10,0.4009437989324886,0.0,0.15,0.25,0.27297189946624434,0.25,0.27297189946624434,15.0,0.15,0.05,0.3551134693061176,0.3551134693061176,0.40571040333485425,195818.42194415902,2496715.4795944123
9393473355,16.110107421875,10,0.4009437989324886,0.0,0.15,0.25,0.27297189946624434,0.25,0.27297189946624434,15.0,0.15,0.05,0.3551134693061176,0.3551134693061176,0.40571040333485425,195825.44524994196,2496708.2909039953
9393473358,37.323097229003906,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,195853.4717819934,2496661.6143876654
9393473359,39.42111587524414,50,0.0,0.02804848997618381,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.17051212249404596,0.17051212249404596,0.22110905652278262,195838.36734777217,2496664.174789041
9393473360,20.05124282836914,50,0.24469331449919712,0.41941413826230967,0.45,0.25,0.23984665724959858,0.25,0.23984665724959858,15.0,0.15,0.05,0.42740418899005556,0.42740418899005556,0.4780011230187922,195912.4984705763,2496682.5026782393
9393473361,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,195913.53130643786,2496731.529689721
9393473363,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,195915.54271402373,2496740.556704388
9393473366,16.903650283813477,10,0.36948295229622324,0.6757006591376071,0.15,0.25,0.25724147614811166,0.25,0.25724147614811166,15.0,0.15,0.05,0.5035890837769469,0.5035890837769469,0.5541860178056836,195942.67487500847,2496681.982608228
9393473370,22.144147872924805,50,0.16171787890623376,0.13774114482316924,0.45,0.25,0.1983589394531169,0.25,0.1983589394531169,15.0,0.15,0.05,0.3030519074948443,0.3030519074948443,0.35364884152358095,195901.3383359795,2496674.720951562
9577362646,13.406351089477539,50,0.5081370803484365,0.34948974483045503,0.45,0.4799691003758948,0.46001819416494705,0.16798918513156316,0.1380054582494841,120.0,0.9,1.0,0.5180467590754634,0.6448452893074224,1.0,196268.81206370675,2493751.093472571
9577362648,7.7708740234375,50,0.7315615331420429,0.8260170748472792,0.45,0.5170652702683364,0.5859981782126893,0.18097284459391771,0.1757994534638068,120.0,0.9,1.0,0.7702175715514883,0.9194758016361485,1.0,196380.6395307124,2493750.391877826
9608302581,9.883172988891602,50,0.6478172050288051,0.5437723616901037,0.45,0.25,0.44140860251440256,0.25,0.44140860251440256,15.0,0.15,0.05,0.7205242736912493,0.7205242736912493,0.7711212077199859,195133.8197835912,2493674.079339812
9608302698,10.50501537322998,50,0.62316360555239,0.579526509599446,0.45,0.25,0.429081802776195,0.25,0.429081802776195,15.0,0.15,0.05,0.713437971008915,0.713437971008915,0.7640349050376517,194865.6985878336,2493551.1208743392
9608397713,6.944080829620361,50,0.764340624377326,0.6863792214589067,0.45,0.25,0.499670312188663,0.0875,0.1499010936565989,120.0,0.9,1.0,0.7294623675035756,0.8319162112099886,1.0,195455.99245693826,2492686.13538431
9653865272,7.37315034866333,50,0.7473297091736636,0.7531536193633378,0.45,0.25,0.4911648545868318,0.0875,0.14734945637604954,120.0,0.9,1.0,0.7362896361615593,0.8375527158037158,1.0,197905.52570866304,2495124.96393845
9653865274,8.859504699707031,50,0.6884016177897894,0.7087808452807072,0.45,0.25,0.4617008088948947,0.0875,0.1385102426684684,120.0,0.9,1.0,0.6910181496382546,0.78815626288354,1.0,197876.11039892194,2495295.204572466
9653865275,8.859504699707031,50,0.6884016177897894,0.7087808452807072,0.45,0.25,0.4617008088948947,0.0875,0.1385102426684684,120.0,0.9,1.0,0.6910181496382546,0.78815626288354,1.0,197868.44466762542,2495310.119173719
9655569173,13.2590913772583,10,0.513975347496997,0.8343019624215845,0.15,0.25,0.3294876737484985,0.25,0.3294876737484985,15.0,0.15,0.05,0.6371594664784443,0.6371594664784443,0.687756400507181,198479.184911447,2495891.56330589
9655569174,14.256516456604004,50,0.4744313745655224,0.7306099507101097,0.45,0.25,0.3547156872827612,0.25,0.3547156872827612,15.0,0.15,0.05,0.654532881145117,0.654532881145117,0.7051298151738536,198368.96302782075,2495906.008639133
9660848459,8.461647987365723,50,0.7041750682365645,0.933100704921913,0.45,0.25,0.46958753411828225,0.0875,0.14087626023548466,120.0,0.9,1.0,0.7562467158076857,0.8544889705842453,1.0,195619.95000110142,2493562.6720447177
9660848462,6.969974040985107,50,0.7633140606077563,0.8739271300001545,0.45,0.25,0.49915703030387815,0.0875,0.14974710909116343,120.0,0.9,1.0,0.7757539376525372,0.8781359218950803,1.0,195240.79708613065,2493795.879605593
9660848463,8.390786170959473,50,0.70698445994715,0.7758729010122518,0.45,0.25,0.470992229973575,0.0875,0.1412976689920725,120.0,0.9,1.0,0.71856921202241,0.8170081242187106,1.0,195159.75090206158,2493846.0464427145
9660848465,7.914377212524414,50,0.7258721973289152,0.9239432954076653,0.45,0.25,0.4804360986644576,0.0875,0.14413082959933726,120.0,0.9,1.0,0.766541698302687,0.8663027521157112,1.0,194601.08822522324,2494191.8909568293
9660848467,7.141552925109863,50,0.7565116341499287,0.8501133426205254,0.45,0.25,0.49575581707496436,0.0875,0.1487267451224893,120.0,0.9,1.0,0.76585508346209,0.867760897852585,1.0,194708.51793875446,2494125.3793785037
9660848469,8.762503623962402,50,0.692247328102273,0.7561951859056433,0.45,0.25,0.4636236640511365,0.0875,0.13908709921534093,120.0,0.9,1.0,0.7051022467757291,0.8025095597428883,1.0,194803.93500253337,2494066.311949514
9660848480,5.698336601257324,50,0.8137294727891221,0.9528671384455994,0.45,0.25,0.524364736394561,0.0875,0.1573094209183683,120.0,0.9,1.0,0.8247298788290907,0.9306409419243293,1.0,194740.1696222346,2494106.062691984
9660848481,5.698336601257324,50,0.8137294727891221,0.9528671384455994,0.45,0.25,0.524364736394561,0.0875,0.1573094209183683,120.0,0.9,1.0,0.8247298788290907,0.9306409419243293,1.0,194751.5370214426,2494098.754104434
9660848487,4.987802028656006,50,0.8418993679397984,0.7145673721639432,0.45,0.25,0.5384496839698991,0.0875,0.16153490519096972,120.0,0.9,1.0,0.7814934764460688,0.8893764322018548,1.0,195262.51618518808,2493782.4472848712
9660848493,6.685957908630371,50,0.7745741807736792,0.9015554278577236,0.45,0.26159683847131837,0.5092474128758082,0.09155889346496142,0.15277422386274245,120.0,0.9,1.0,0.7902712798554952,0.8955735066593798,1.0,196556.95153807983,2493175.3165490557
9666019841,10.69614028930664,50,0.6155862559705813,0.9208875553755506,0.45,0.25,0.4252931279852906,0.25,0.4252931279852906,15.0,0.15,0.05,0.7938529552247655,0.7938529552247655,0.8444498892535022,197392.78005574737,2496455.848392408
9666019842,11.920928001403809,50,0.5670282508262305,0.8799069956817227,0.45,0.25,0.40101412541311526,0.25,0.40101412541311526,15.0,0.15,0.05,0.7520451119574807,0.7520451119574807,0.8026420459862174,197392.48110609112,2496397.3195423814
9666019852,11.56408405303955,50,0.5811757068377972,0.7238532132839144,0.45,0.25,0.4080878534188986,0.25,0.4080878534188986,15.0,0.15,0.05,0.7222275127655469,0.7222275127655469,0.7728244467942835,197391.1388425469,2496137.9909190657
9666019854,11.303308486938477,10,0.5915144301571019,0.8153471310567888,0.15,0.25,0.36825721507855097,0.25,0.36825721507855097,15.0,0.15,0.05,0.6828211623663136,0.6828211623663136,0.7334180963950503,197367.07165252848,2496190.981304986
9666019856,10.26977825164795,50,0.6324898302092034,0.8795156333234981,0.45,0.25,0.43374491510460167,0.25,0.43374491510460167,15.0,0.15,0.05,0.7944972979668568,0.7944972979668568,0.8450942319955934,197391.5279501403,2496214.16373881
9666019868,15.177618026733398,10,0.4379133279366677,0.8242385581672392,0.15,0.25,0.29145666396833386,0.25,0.29145666396833386,15.0,0.15,0.05,0.5852033027006438,0.5852033027006438,0.6358002367293805,197840.88795986766,2493701.6698855623
9666019883,5.959272384643555,50,0.8033843974859756,0.9475327089336901,0.45,0.26264818980379934,0.5240568871290644,0.09192686643132976,0.1572170661387193,120.0,0.9,1.0,0.818573382364719,0.9260856112372818,1.0,197639.38295865222,2493525.994019709
9666019885,5.667750358581543,10,0.8149420967520568,0.8993071297255059,0.15,0.25,0.4799710483760284,0.0875,0.1439913145128085,120.0,0.9,1.0,0.7493431985475694,0.8490391453202134,1.0,197616.05203029246,2493460.7138951486
9666019894,10.059370040893555,50,0.6408316864176815,0.8237275019392291,0.45,0.25,0.43791584320884075,0.25,0.43791584320884075,15.0,0.15,0.05,0.7859724716563004,0.7859724716563004,0.836569405685037,197847.01177821064,2495067.934902257
9666019897,10.411898612976074,50,0.6268553180661385,0.8181941667494745,0.45,0.25,0.43092765903306923,0.25,0.43092765903306923,15.0,0.15,0.05,0.7755044984303586,0.7755044984303586,0.8261014324590953,197391.36862912396,2496182.0453799726
9666019900,6.562620162963867,50,0.7794640362395802,0.8437243887780864,0.45,0.25,0.50723201811979,0.0875,0.152169605435937,120.0,0.9,1.0,0.7775702382134781,0.8810827207502487,1.0,197887.84277005907,2495123.7155626635
9666019902,10.63405704498291,50,0.6180476118998368,0.9307284096147614,0.45,0.25,0.4265238059499184,0.25,0.4265238059499184,15.0,0.15,0.05,0.7979130501385843,0.7979130501385843,0.8485099841673209,197392.56076906977,2496413.899674979
9669373592,9.47536563873291,50,0.6639851590434669,0.4142653826589534,0.45,0.30292653450810386,0.46984893894792723,0.10602428707783634,0.14095468168437816,120.0,0.9,1.0,0.6081539768910881,0.7133132778298513,1.0,195949.9997414464,2493609.4448112813
9671934765,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,194017.33760797489,2494693.5945323315
9706857112,20.8355770111084,10,0.2135975556961226,0.696959177297698,0.15,0.25,0.17929877784806128,0.25,0.17929877784806128,15.0,0.15,0.05,0.40757820552690416,0.40757820552690416,0.4581751395556408,195019.31691861612,2494629.349847325
9730051941,13.457674026489258,50,0.5061023281911251,0.9280798504614574,0.45,0.25,0.37055116409556255,0.25,0.37055116409556255,15.0,0.15,0.05,0.7244864759395958,0.7244864759395958,0.7750834099683325,195188.72855356778,2494583.8907152163
9730051942,11.970983505249023,10,0.5650437473982388,0.4473765144534788,0.15,0.25,0.3550218736991194,0.25,0.3550218736991194,15.0,0.15,0.05,0.573622564422225,0.573622564422225,0.6242194984509617,195053.5208527564,2494592.880088197
9731823962,6.015978813171387,50,0.8011362111096954,0.9029100987819525,0.45,0.25,0.5180681055548477,0.0875,0.1554204316664543,120.0,0.9,1.0,0.8049365271391113,0.9099660619167902,1.0,196994.34093069477,2492327.4100400726
9731824018,7.461157321929932,50,0.7438405795731542,0.8459178465908191,0.45,0.25,0.4894202897865771,0.0875,0.14682608693597313,120.0,0.9,1.0,0.7574569978001342,0.8584758383702551,1.0,196552.83371610002,2492851.820886893
9732895733,14.59808349609375,50,0.4608895877751534,0.7858537557149323,0.45,0.25,0.3479447938875767,0.25,0.3479447938875767,15.0,0.15,0.05,0.6595416709825829,0.6595416709825829,0.7101386050113195,196693.38449992606,2496633.437876345
9732895734,14.59808349609375,50,0.4608895877751534,0.7858537557149323,0.45,0.25,0.3479447938875767,0.25,0.3479447938875767,15.0,0.15,0.05,0.6595416709825829,0.6595416709825829,0.7101386050113195,196693.35829409043,2496624.294014233
9732895742,10.738170623779297,50,0.6139199188760921,0.6173628373338257,0.45,0.25,0.42445995943804604,0.25,0.42445995943804604,15.0,0.15,0.05,0.7168886566029163,0.7168886566029163,0.767485590631653,196515.34407954162,2495711.3555827504
9732895743,8.906249046325684,50,0.6865483886945274,0.747827009707875,0.45,0.25,0.4607741943472637,0.0875,0.1382322583041791,120.0,0.9,1.0,0.6997048178697945,0.7967132050784116,1.0,196471.6789952211,2495710.888320223
9732895756,10.909662246704102,80,0.6071209519808927,0.4358378394461405,0.95,0.39492129061779274,0.5517994339203667,0.13822245171622746,0.16553983017611,120.0,0.9,1.0,0.6936284398294935,0.822220128358658,1.0,196689.20892872103,2495259.9580906453
9732895760,10.29526424407959,50,0.6314794110652314,0.815650245858194,0.45,0.25,0.4332397055326157,0.25,0.4332397055326157,15.0,0.15,0.05,0.777874178656949,0.777874178656949,0.8284711126856856,196677.6609433681,2495778.488868478
9757737411,4.625810146331787,50,0.8562509192417093,0.9563080183282177,0.45,0.27227126803166796,0.5541913319407269,0.09529494381108378,0.16625739958221805,120.0,0.9,1.0,0.852325478843655,0.9653075301594736,1.0,196622.93197780522,2493184.2895650337
9867711844,8.201550483703613,50,0.7144869090528246,0.8593737930480714,0.45,0.29101586674132157,0.49051878788845904,0.10185555335946254,0.1471556363665377,120.0,0.9,1.0,0.7476134861862714,0.8541181791670275,1.0,196235.2831617492,2495314.393954651
10006651411,6.938106060028076,50,0.764577500441425,0.8690828600571842,0.45,0.25,0.4997887502207125,0.0875,0.14993662506621375,120.0,0.9,1.0,0.7752756652703225,0.8777460903012224,1.0,195659.17149857036,2493537.0559987724
10006651412,6.938106060028076,50,0.764577500441425,0.8690828600571842,0.45,0.25,0.4997887502207125,0.0875,0.14993662506621375,120.0,0.9,1.0,0.7752756652703225,0.8777460903012224,1.0,195665.34388226707,2493548.705185887
10031001799,8.643726348876953,50,0.6969563788852495,0.738908844887044,0.45,0.25,0.46597818944262476,0.0875,0.13979345683278743,120.0,0.9,1.0,0.7035119109752057,0.8012488574971732,1.0,197970.37319974462,2495890.5657827873
10031001805,13.61520767211914,50,0.49985674007871167,0.9047158299928877,0.45,0.25,0.36742837003935586,0.25,0.36742837003935586,15.0,0.15,0.05,0.7145858385493846,0.7145858385493846,0.7651827725781213,197496.65851765237,2495905.28695726
10031001813,8.934054374694824,60,0.6854460170225605,0.7481483152119286,0.55,0.25,0.47522300851128024,0.0875,0.14256690255338406,120.0,0.9,1.0,0.7200457686760671,0.8190769898676464,1.0,197954.74836033594,2495847.3352551563
10050110834,11.833490371704102,50,0.570494808198445,0.3457694481260286,0.45,0.4246872742968833,0.4699348172903315,0.14864054600390914,0.14098044518709943,120.0,0.9,1.0,0.5481387047788536,0.669138924858095,1.0,195958.88211078232,2494028.8588060555
10050110835,7.489171504974365,50,0.7427299276365364,0.6852034535919176,0.45,0.25,0.4888649638182682,0.0875,0.14665948914548046,120.0,0.9,1.0,0.7166342214271705,0.8175753163617281,1.0,195323.24448196578,2492932.4057523166
10050110836,6.026862144470215,50,0.800704729921587,0.9260970519522653,0.45,0.25,0.5178523649607936,0.0875,0.15535570948823807,120.0,0.9,1.0,0.8104830063425867,0.915482337437098,1.0,195586.40894001635,2492825.508259175
10154495540,16.260005950927734,10,0.39500091309767726,0.31712908084453684,0.15,0.8214374979851752,0.48978410962005986,0.2875031242948113,0.14693523288601795,120.0,0.9,1.0,0.4134204438510226,0.5887770939359038,1.0,196682.93682383775,2494437.8211085857
10556743814,12.687525749206543,50,0.5366356717582103,0.6596447296170196,0.45,0.25,0.3858178358791051,0.25,0.3858178358791051,15.0,0.15,0.05,0.6772243690470917,0.6772243690470917,0.7278213030758284,197911.7014572079,2495847.8826249433
10556743815,6.073904514312744,50,0.7988396853801908,0.9336596100886067,0.45,0.25,0.5169198426900954,0.0875,0.1550759528070286,120.0,0.9,1.0,0.8112919200426623,0.9161606980192758,1.0,197979.9337171996,2495864.164202386
